ano,sigla_uf,id_municipio,id_classe_de,id_classe_para,area,chave,valor_pt,valor_en,chave_1,valor_pt_1,valor_en_1
2005,PB,2516607,21,21,5.39761961138919,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2005,PB,2516607,24,24,0.6274650181274436,24,4.2. Área Urbanizada,4.2. Urban Area,24,4.2. Área Urbanizada,4.2. Urban Area
2005,PB,2516607,25,15,0.0124076397094727,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,15,3.1. Pastagem,3.1. Pasture
2005,PB,2516607,25,25,2.132411831420893,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
2005,PB,2516607,33,4,0.0602628167724609,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",4,1.2. Formação Savânica,1.2. Savanna Formation
2005,PB,2516607,33,15,0.0194972362670898,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",15,3.1. Pastagem,3.1. Pasture
2005,PB,2516607,33,33,1.364012831359857,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
2005,PB,2516607,41,15,0.0806493936767578,41,3.2.1.5. Outras Lavouras Temporárias,3.2.1.5. Other Temporary Crops,15,3.1. Pastagem,3.1. Pasture
2005,PB,2516607,41,41,0.0186117440795898,41,3.2.1.5. Outras Lavouras Temporárias,3.2.1.5. Other Temporary Crops,41,3.2.1.5. Outras Lavouras Temporárias,3.2.1.5. Other Temporary Crops
2006,PB,2509701,3,3,0.057570754699707,3,1.1 Formação Florestal,1.1. Forest Formation,3,1.1 Formação Florestal,1.1. Forest Formation
2006,PB,2509701,4,4,642.930260472029,4,1.2. Formação Savânica,1.2. Savanna Formation,4,1.2. Formação Savânica,1.2. Savanna Formation
2006,PB,2509701,4,15,1.293020752014158,4,1.2. Formação Savânica,1.2. Savanna Formation,15,3.1. Pastagem,3.1. Pasture
2006,PB,2509701,4,21,4.669223744445797,4,1.2. Formação Savânica,1.2. Savanna Formation,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2006,PB,2509701,4,33,0.1328852781982422,4,1.2. Formação Savânica,1.2. Savanna Formation,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
2006,PB,2509701,12,4,0.0062014833984375,12,2.2. Formação Campestre,2.2. Grassland,4,1.2. Formação Savânica,1.2. Savanna Formation
2006,PB,2509701,12,12,3.480104551147464,12,2.2. Formação Campestre,2.2. Grassland,12,2.2. Formação Campestre,2.2. Grassland
2006,PB,2509701,15,4,2.419903500488278,15,3.1. Pastagem,3.1. Pasture,4,1.2. Formação Savânica,1.2. Savanna Formation
2006,PB,2509701,15,15,166.6082053661409,15,3.1. Pastagem,3.1. Pasture,15,3.1. Pastagem,3.1. Pasture
2006,PB,2509701,15,21,4.670420454711913,15,3.1. Pastagem,3.1. Pasture,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2006,PB,2509701,15,25,0.0584500318603515,15,3.1. Pastagem,3.1. Pasture,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
2006,PB,2509701,15,33,0.0079728667602539,15,3.1. Pastagem,3.1. Pasture,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
2006,PB,2509701,21,4,5.893926044677727,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,4,1.2. Formação Savânica,1.2. Savanna Formation
2006,PB,2509701,21,15,9.058810609497062,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,15,3.1. Pastagem,3.1. Pasture
2006,PB,2509701,21,21,134.6208828265935,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2006,PB,2509701,21,24,0.0194859823608398,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,24,4.2. Área Urbanizada,4.2. Urban Area
2006,PB,2509701,21,25,0.1939420604248047,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
2006,PB,2509701,21,33,0.070874462890625,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
2006,PB,2509701,24,24,3.216961071899416,24,4.2. Área Urbanizada,4.2. Urban Area,24,4.2. Área Urbanizada,4.2. Urban Area
2006,PB,2509701,25,15,0.0522543160400391,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,15,3.1. Pastagem,3.1. Pasture
2006,PB,2509701,25,21,0.1558740413818359,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2006,PB,2509701,25,25,4.678929977478023,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
2006,PB,2509701,33,4,0.8626744875488277,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",4,1.2. Formação Savânica,1.2. Savanna Formation
2006,PB,2509701,33,12,0.038971420715332,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",12,2.2. Formação Campestre,2.2. Grassland
2006,PB,2509701,33,21,0.1355122444458008,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2006,PB,2509701,33,25,0.0070860009765625,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
2006,PB,2509701,33,33,7.198268471557594,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
2006,PB,2516607,3,3,0.6781525248413096,3,1.1 Formação Florestal,1.1. Forest Formation,3,1.1 Formação Florestal,1.1. Forest Formation
2006,PB,2516607,4,4,138.610859601684,4,1.2. Formação Savânica,1.2. Savanna Formation,4,1.2. Formação Savânica,1.2. Savanna Formation
2006,PB,2516607,4,15,0.5946797406005864,4,1.2. Formação Savânica,1.2. Savanna Formation,15,3.1. Pastagem,3.1. Pasture
2006,PB,2516607,4,21,0.1887875935668944,4,1.2. Formação Savânica,1.2. Savanna Formation,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2006,PB,2516607,12,12,0.3332433336791991,12,2.2. Formação Campestre,2.2. Grassland,12,2.2. Formação Campestre,2.2. Grassland
2006,PB,2516607,15,4,0.9181856542968752,15,3.1. Pastagem,3.1. Pasture,4,1.2. Formação Savânica,1.2. Savanna Formation
2006,PB,2516607,15,15,85.30212124554531,15,3.1. Pastagem,3.1. Pasture,15,3.1. Pastagem,3.1. Pasture
2006,PB,2516607,15,21,0.2393008424682617,15,3.1. Pastagem,3.1. Pasture,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2006,PB,2516607,15,25,0.0531768986816406,15,3.1. Pastagem,3.1. Pasture,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
2006,PB,2516607,15,41,0.0310206560668945,15,3.1. Pastagem,3.1. Pasture,41,3.2.1.5. Outras Lavouras Temporárias,3.2.1.5. Other Temporary Crops
2006,PB,2516607,21,4,0.9828812852172861,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,4,1.2. Formação Savânica,1.2. Savanna Formation
2006,PB,2516607,21,15,0.3607166395874024,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,15,3.1. Pastagem,3.1. Pasture
2006,PB,2516607,21,21,6.917663803771951,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2006,PB,2516607,24,24,0.6327825559082053,24,4.2. Área Urbanizada,4.2. Urban Area,24,4.2. Área Urbanizada,4.2. Urban Area
2006,PB,2516607,25,12,0.005317842590332,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,12,2.2. Formação Campestre,2.2. Grassland
2006,PB,2516607,25,15,0.0425415061645508,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,15,3.1. Pastagem,3.1. Pasture
2006,PB,2516607,25,25,2.325629066772459,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
2006,PB,2516607,33,4,0.0416525395507812,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",4,1.2. Formação Savânica,1.2. Savanna Formation
2006,PB,2516607,33,33,1.23550591003418,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
2006,PB,2516607,41,15,0.0070901823120117,41,3.2.1.5. Outras Lavouras Temporárias,3.2.1.5. Other Temporary Crops,15,3.1. Pastagem,3.1. Pasture
2009,PB,2509701,3,3,0.0646564885864258,3,1.1 Formação Florestal,1.1. Forest Formation,3,1.1 Formação Florestal,1.1. Forest Formation
2009,PB,2509701,4,3,0.0150571175537109,4,1.2. Formação Savânica,1.2. Savanna Formation,3,1.1 Formação Florestal,1.1. Forest Formation
2009,PB,2509701,4,4,651.7116500140278,4,1.2. Formação Savânica,1.2. Savanna Formation,4,1.2. Formação Savânica,1.2. Savanna Formation
2009,PB,2509701,4,15,2.418818494079589,4,1.2. Formação Savânica,1.2. Savanna Formation,15,3.1. Pastagem,3.1. Pasture
2009,PB,2509701,4,21,10.73338295318605,4,1.2. Formação Savânica,1.2. Savanna Formation,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2009,PB,2509701,4,33,0.7492833834228516,4,1.2. Formação Savânica,1.2. Savanna Formation,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
2009,PB,2509701,12,12,3.485405373046878,12,2.2. Formação Campestre,2.2. Grassland,12,2.2. Formação Campestre,2.2. Grassland
2009,PB,2509701,12,21,0.0062004910888672,12,2.2. Formação Campestre,2.2. Grassland,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2009,PB,2509701,12,33,0.020372258972168,12,2.2. Formação Campestre,2.2. Grassland,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
2009,PB,2509701,15,4,0.9254867399291988,15,3.1. Pastagem,3.1. Pasture,4,1.2. Formação Savânica,1.2. Savanna Formation
2009,PB,2509701,15,15,176.6509339819858,15,3.1. Pastagem,3.1. Pasture,15,3.1. Pastagem,3.1. Pasture
2009,PB,2509701,15,21,7.582049535461429,15,3.1. Pastagem,3.1. Pasture,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2009,PB,2509701,15,25,0.0885676581420899,15,3.1. Pastagem,3.1. Pasture,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
2009,PB,2509701,15,33,0.0132846680297852,15,3.1. Pastagem,3.1. Pasture,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
2009,PB,2509701,21,4,2.013059772399902,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,4,1.2. Formação Savânica,1.2. Savanna Formation
2009,PB,2509701,21,15,4.605677820190431,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,15,3.1. Pastagem,3.1. Pasture
2009,PB,2509701,21,21,117.0272456954275,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2009,PB,2509701,21,25,0.1239923392333985,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
2009,PB,2509701,21,33,0.0637706390991211,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
2009,PB,2509701,24,24,3.314390648559584,24,4.2. Área Urbanizada,4.2. Urban Area,24,4.2. Área Urbanizada,4.2. Urban Area
2009,PB,2509701,25,15,0.0168264873046875,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,15,3.1. Pastagem,3.1. Pasture
2009,PB,2509701,25,21,0.0354231900024414,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2009,PB,2509701,25,25,3.028146111145019,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
2009,PB,2509701,33,4,0.1098438508300782,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",4,1.2. Formação Savânica,1.2. Savanna Formation
2009,PB,2509701,33,12,0.008859701171875,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",12,2.2. Formação Campestre,2.2. Grassland
2009,PB,2509701,33,21,0.0177162456054688,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2009,PB,2509701,33,33,7.708571615905695,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
2009,PB,2516607,3,3,0.6781525248413096,3,1.1 Formação Florestal,1.1. Forest Formation,3,1.1 Formação Florestal,1.1. Forest Formation
2009,PB,2516607,4,4,143.492556609433,4,1.2. Formação Savânica,1.2. Savanna Formation,4,1.2. Formação Savânica,1.2. Savanna Formation
2009,PB,2516607,4,12,0.0053182333374023,4,1.2. Formação Savânica,1.2. Savanna Formation,12,2.2. Formação Campestre,2.2. Grassland
2009,PB,2516607,4,15,0.6194924163818366,4,1.2. Formação Savânica,1.2. Savanna Formation,15,3.1. Pastagem,3.1. Pasture
2009,PB,2516607,4,21,0.9979856044921867,4,1.2. Formação Savânica,1.2. Savanna Formation,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2009,PB,2516607,4,25,0.0053169942626953,4,1.2. Formação Savânica,1.2. Savanna Formation,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
2009,PB,2516607,12,12,0.3704698218383788,12,2.2. Formação Campestre,2.2. Grassland,12,2.2. Formação Campestre,2.2. Grassland
2009,PB,2516607,12,25,0.005317842590332,12,2.2. Formação Campestre,2.2. Grassland,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
2009,PB,2516607,15,4,0.4103514320068359,15,3.1. Pastagem,3.1. Pasture,4,1.2. Formação Savânica,1.2. Savanna Formation
2009,PB,2516607,15,15,82.05648122650527,15,3.1. Pastagem,3.1. Pasture,15,3.1. Pastagem,3.1. Pasture
2009,PB,2516607,15,21,0.3882111401977539,15,3.1. Pastagem,3.1. Pasture,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2009,PB,2516607,15,24,0.0354495675048828,15,3.1. Pastagem,3.1. Pasture,24,4.2. Área Urbanizada,4.2. Urban Area
2009,PB,2516607,15,25,0.0398822503051758,15,3.1. Pastagem,3.1. Pasture,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
2009,PB,2516607,21,4,0.3190738919067383,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,4,1.2. Formação Savânica,1.2. Savanna Formation
2009,PB,2516607,21,15,0.3633695516967773,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,15,3.1. Pastagem,3.1. Pasture
2009,PB,2516607,21,21,5.643174934387219,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2009,PB,2516607,21,24,0.0212704071655274,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,24,4.2. Área Urbanizada,4.2. Urban Area
2009,PB,2516607,24,24,0.6930477454834021,24,4.2. Área Urbanizada,4.2. Urban Area,24,4.2. Área Urbanizada,4.2. Urban Area
2009,PB,2516607,25,12,0.006204137512207,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,12,2.2. Formação Campestre,2.2. Grassland
2009,PB,2516607,25,15,0.0478627666015625,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,15,3.1. Pastagem,3.1. Pasture
2009,PB,2516607,25,21,0.0177259970092773,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2009,PB,2516607,25,24,0.0079763969726563,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,24,4.2. Área Urbanizada,4.2. Urban Area
2009,PB,2516607,25,25,1.912602224731441,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
2009,PB,2516607,33,4,0.0274750657348633,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",4,1.2. Formação Savânica,1.2. Savanna Formation
2009,PB,2516607,33,33,1.231072857604982,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
2009,PB,2516607,41,15,0.1036949827880859,41,3.2.1.5. Outras Lavouras Temporárias,3.2.1.5. Other Temporary Crops,15,3.1. Pastagem,3.1. Pasture
2009,PB,2516607,41,41,0.0017728000488281,41,3.2.1.5. Outras Lavouras Temporárias,3.2.1.5. Other Temporary Crops,41,3.2.1.5. Outras Lavouras Temporárias,3.2.1.5. Other Temporary Crops
1990,PB,2509701,3,3,0.057570754699707,3,1.1 Formação Florestal,1.1. Forest Formation,3,1.1 Formação Florestal,1.1. Forest Formation
1990,PB,2509701,4,4,689.8935511135787,4,1.2. Formação Savânica,1.2. Savanna Formation,4,1.2. Formação Savânica,1.2. Savanna Formation
1990,PB,2509701,4,12,0.005313815612793,4,1.2. Formação Savânica,1.2. Savanna Formation,12,2.2. Formação Campestre,2.2. Grassland
1990,PB,2509701,4,15,2.012270671081539,4,1.2. Formação Savânica,1.2. Savanna Formation,15,3.1. Pastagem,3.1. Pasture
1990,PB,2509701,4,21,17.61286447308354,4,1.2. Formação Savânica,1.2. Savanna Formation,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1990,PB,2509701,4,25,0.0460638059692383,4,1.2. Formação Savânica,1.2. Savanna Formation,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1990,PB,2509701,4,33,0.0123990924682617,4,1.2. Formação Savânica,1.2. Savanna Formation,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1990,PB,2509701,12,4,0.0053140065917969,12,2.2. Formação Campestre,2.2. Grassland,4,1.2. Formação Savânica,1.2. Savanna Formation
1990,PB,2509701,12,12,3.469469484436038,12,2.2. Formação Campestre,2.2. Grassland,12,2.2. Formação Campestre,2.2. Grassland
1990,PB,2509701,15,4,0.0433973545532227,15,3.1. Pastagem,3.1. Pasture,4,1.2. Formação Savânica,1.2. Savanna Formation
1990,PB,2509701,15,15,107.7581936722396,15,3.1. Pastagem,3.1. Pasture,15,3.1. Pastagem,3.1. Pasture
1990,PB,2509701,15,21,5.199977455078123,15,3.1. Pastagem,3.1. Pasture,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1990,PB,2509701,15,24,0.0239149403076172,15,3.1. Pastagem,3.1. Pasture,24,4.2. Área Urbanizada,4.2. Urban Area
1990,PB,2509701,15,25,0.1992644180908204,15,3.1. Pastagem,3.1. Pasture,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1990,PB,2509701,21,4,0.8024330907592776,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,4,1.2. Formação Savânica,1.2. Savanna Formation
1990,PB,2509701,21,15,7.080459753906229,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,15,3.1. Pastagem,3.1. Pasture
1990,PB,2509701,21,21,146.3867024028873,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1990,PB,2509701,21,24,0.147916618347168,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,24,4.2. Área Urbanizada,4.2. Urban Area
1990,PB,2509701,21,25,0.083251073425293,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1990,PB,2509701,21,33,0.0141701492919922,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1990,PB,2509701,24,24,1.604058013061525,24,4.2. Área Urbanizada,4.2. Urban Area,24,4.2. Área Urbanizada,4.2. Urban Area
1990,PB,2509701,25,4,0.0079698477783203,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,4,1.2. Formação Savânica,1.2. Savanna Formation
1990,PB,2509701,25,15,0.0478198317260742,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,15,3.1. Pastagem,3.1. Pasture
1990,PB,2509701,25,21,0.1009703254394531,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1990,PB,2509701,25,24,0.0265723071899414,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,24,4.2. Área Urbanizada,4.2. Urban Area
1990,PB,2509701,25,25,3.93684727734375,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1990,PB,2509701,33,4,0.6306038111572271,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",4,1.2. Formação Savânica,1.2. Savanna Formation
1990,PB,2509701,33,15,0.0053137743530273,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",15,3.1. Pastagem,3.1. Pasture
1990,PB,2509701,33,21,0.3383281450195313,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1990,PB,2509701,33,33,4.985691794921842,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
1990,PB,2516607,3,3,0.6781525248413096,3,1.1 Formação Florestal,1.1. Forest Formation,3,1.1 Formação Florestal,1.1. Forest Formation
1990,PB,2516607,4,4,132.0482791710208,4,1.2. Formação Savânica,1.2. Savanna Formation,4,1.2. Formação Savânica,1.2. Savanna Formation
1990,PB,2516607,4,15,3.109892398315441,4,1.2. Formação Savânica,1.2. Savanna Formation,15,3.1. Pastagem,3.1. Pasture
1990,PB,2516607,4,21,0.5512827621459964,4,1.2. Formação Savânica,1.2. Savanna Formation,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1990,PB,2516607,12,12,0.3093130399780272,12,2.2. Formação Campestre,2.2. Grassland,12,2.2. Formação Campestre,2.2. Grassland
1990,PB,2516607,15,4,0.0274738165893555,15,3.1. Pastagem,3.1. Pasture,4,1.2. Formação Savânica,1.2. Savanna Formation
1990,PB,2516607,15,15,93.19080138708576,15,3.1. Pastagem,3.1. Pasture,15,3.1. Pastagem,3.1. Pasture
1990,PB,2516607,15,21,0.0132947139892578,15,3.1. Pastagem,3.1. Pasture,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1990,PB,2516607,15,25,0.2481694099731448,15,3.1. Pastagem,3.1. Pasture,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1990,PB,2516607,21,4,0.0753378157958984,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,4,1.2. Formação Savânica,1.2. Savanna Formation
1990,PB,2516607,21,15,1.662665919799805,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,15,3.1. Pastagem,3.1. Pasture
1990,PB,2516607,21,21,5.030651086853044,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1990,PB,2516607,24,24,0.3624758567504889,24,4.2. Área Urbanizada,4.2. Urban Area,24,4.2. Área Urbanizada,4.2. Urban Area
1990,PB,2516607,25,4,0.005317826171875,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,4,1.2. Formação Savânica,1.2. Savanna Formation
1990,PB,2516607,25,25,1.600620390197752,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
1990,PB,2516607,33,21,0.0053178502197266,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
1990,PB,2516607,33,33,0.5822634536132819,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean",33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
2017,PB,2509701,3,3,0.0894579328002929,3,1.1 Formação Florestal,1.1. Forest Formation,3,1.1 Formação Florestal,1.1. Forest Formation
2017,PB,2509701,4,3,0.0123986080322266,4,1.2. Formação Savânica,1.2. Savanna Formation,3,1.1 Formação Florestal,1.1. Forest Formation
2017,PB,2509701,4,4,613.9958663543945,4,1.2. Formação Savânica,1.2. Savanna Formation,4,1.2. Formação Savânica,1.2. Savanna Formation
2017,PB,2509701,4,15,1.317864856506347,4,1.2. Formação Savânica,1.2. Savanna Formation,15,3.1. Pastagem,3.1. Pasture
2017,PB,2509701,4,21,3.402523698547358,4,1.2. Formação Savânica,1.2. Savanna Formation,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2017,PB,2509701,4,24,0.0132861018676758,4,1.2. Formação Savânica,1.2. Savanna Formation,24,4.2. Área Urbanizada,4.2. Urban Area
2017,PB,2509701,4,33,0.2329496710205078,4,1.2. Formação Savânica,1.2. Savanna Formation,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
2017,PB,2509701,12,12,3.572221400085454,12,2.2. Formação Campestre,2.2. Grassland,12,2.2. Formação Campestre,2.2. Grassland
2017,PB,2509701,12,33,0.0053125745239258,12,2.2. Formação Campestre,2.2. Grassland,33,"5.1 Rio, Lago e Oceano","5.1. River, Lake and Ocean"
2017,PB,2509701,15,4,3.590074747497551,15,3.1. Pastagem,3.1. Pasture,4,1.2. Formação Savânica,1.2. Savanna Formation
2017,PB,2509701,15,12,0.0053155530395508,15,3.1. Pastagem,3.1. Pasture,12,2.2. Formação Campestre,2.2. Grassland
2017,PB,2509701,15,15,191.7794608203693,15,3.1. Pastagem,3.1. Pasture,15,3.1. Pastagem,3.1. Pasture
2017,PB,2509701,15,21,1.008864929626464,15,3.1. Pastagem,3.1. Pasture,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2017,PB,2509701,15,24,0.1107175620117187,15,3.1. Pastagem,3.1. Pasture,24,4.2. Área Urbanizada,4.2. Urban Area
2017,PB,2509701,15,25,0.0797064772338867,15,3.1. Pastagem,3.1. Pasture,25,4.4. Outras Áreas não Vegetadas,4.4. Other non Vegetated Areas
2017,PB,2509701,21,4,2.17549436126709,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,4,1.2. Formação Savânica,1.2. Savanna Formation
2017,PB,2509701,21,15,6.184708785034185,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,15,3.1. Pastagem,3.1. Pasture
2017,PB,2509701,21,21,148.7966215816619,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses
2017,PB,2509701,21,24,0.1178022646484375,21,3.4. Mosaico de Usos,3.4. Mosaic of Uses,24,4.2. Área Urbanizada,4.2. Urban Area
